@RELATION waitingCustomers
@ATTRIBUTE waitingCustomersAtCheckouts NUMERIC
@ATTRIBUTE strategy STRING
@ATTRIBUTE timestamp NUMERIC
@Data
52,3,25980
53,3,25990
53,3,25990
53,3,25990
53,3,25990
52,3,26000
52,3,26000
52,3,26000
52,3,26000
54,3,26010
54,3,26010
54,3,26010
54,3,26010
53,3,26020
53,3,26020
53,3,26020
53,3,26020
52,3,26030
52,3,26030
52,3,26030
52,3,26030
53,3,26040
53,3,26040
53,3,26040
53,3,26040
53,3,26050
53,3,26050
53,3,26050
53,3,26050
53,3,26060
53,3,26060
53,3,26060
53,3,26060
52,3,26070
52,3,26070
52,3,26070
52,3,26070
51,3,26080
51,3,26080
51,3,26080
51,3,26080
53,3,26090
53,3,26090
53,3,26090
53,3,26090
53,3,26100
53,3,26100
53,3,26100
53,3,26100
51,3,26110
51,3,26110
51,3,26110
51,3,26120
51,3,26120
51,3,26120
51,3,26120
52,3,26130
52,3,26130
52,3,26130
52,3,26130
52,3,26140
52,3,26140
52,3,26140
52,3,26140
52,3,26150
52,3,26150
52,3,26150
52,3,26150
51,3,26160
51,3,26160
51,3,26160
51,3,26160
50,3,26170
50,3,26170
50,3,26170
52,3,26180
52,3,26180
52,3,26180
52,3,26180
52,3,26190
52,3,26190
52,3,26190
52,3,26200
52,3,26200
52,3,26200
52,3,26200
52,3,26210
52,3,26210
52,3,26210
52,3,26210
52,3,26220
52,3,26220
52,3,26220
52,3,26220
51,3,26230
51,3,26230
51,3,26230
51,3,26230
51,3,26240
51,3,26240
51,3,26240
51,3,26240
50,3,26250
50,3,26250
50,3,26250
50,3,26250
48,3,26260
48,3,26260
48,3,26260
48,3,26260
52,3,26270
52,3,26270
52,3,26270
52,3,26270
52,3,26280
52,3,26280
52,3,26280
52,3,26280
52,3,26290
52,3,26290
52,3,26290
52,3,26290
53,3,26300
53,3,26300
53,3,26300
53,3,26300
53,3,26310
53,3,26310
53,3,26310
53,3,26310
52,3,26320
52,3,26320
52,3,26320
52,3,26320
52,3,26330
52,3,26330
52,3,26330
52,3,26330
51,3,26340
51,3,26340
51,3,26340
51,3,26340
50,3,26350
50,3,26350
50,3,26350
50,3,26350
54,3,26360
54,3,26360
54,3,26360
54,3,26360
53,3,26370
53,3,26370
53,3,26370
53,3,26370
53,3,26380
53,3,26380
53,3,26380
53,3,26380
